timestamp,TJ-00CB-00000483-0000,TJ-00CB-0000048A-0000,TJ-00CB-00000480-0000,TJ-00CB-00000481-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000482-0000,TJ-00CB-0000047D-0000,TJ-00CB-00000486-0000,TJ-00CB-0000047F-0000,TJ-00CB-00000488-0000,TJ-00CB-00000477-0000
1763545056940,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545056965,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545056991,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057015,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057040,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057065,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057091,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057116,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057142,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057167,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057192,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057217,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057242,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057267,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057292,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057317,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057342,-55,-70,-69,-100,-67,-100,-82,-76,-100,-100,-69
1763545057367,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057393,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057418,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057443,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057468,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057493,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057518,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057544,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057568,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057593,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057619,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057644,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057669,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057695,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057720,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057745,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057770,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057795,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057820,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057845,-60,-75,-71,-100,-68,-100,-74,-77,-77,-100,-65
1763545057870,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545057895,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545057920,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545057946,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545057971,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545057996,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058021,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058046,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058072,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058097,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058122,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058147,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058172,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058197,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058222,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058247,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058272,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058297,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058322,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058347,-62,-76,-72,-100,-69,-82,-75,-76,-77,-100,-67
1763545058372,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058397,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058423,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058449,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058474,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058499,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058526,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058551,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058578,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058603,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058629,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058654,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058679,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058704,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058729,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058755,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058780,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058805,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058830,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058855,-65,-76,-72,-100,-69,-82,-76,-76,-100,-100,-70
1763545058880,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545058905,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545058930,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545058955,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545058980,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059005,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059030,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059055,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059081,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059106,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059132,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059156,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059181,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059206,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059231,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059256,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059281,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059307,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059332,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059357,-65,-78,-74,-100,-68,-100,-76,-76,-80,-100,-70
1763545059383,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059408,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059433,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059458,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059483,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059508,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059533,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059558,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059583,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059609,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059634,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059658,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059683,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059708,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059733,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059759,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059784,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059809,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059834,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059859,-71,-78,-77,-100,-69,-100,-79,-74,-80,-100,-71
1763545059884,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545059909,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545059934,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545059960,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545059985,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060010,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060035,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060060,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060085,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060110,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060135,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060160,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060185,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060210,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060235,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060260,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060285,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060312,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060337,-69,-79,-78,-100,-71,-100,-78,-72,-79,-100,-67
1763545060362,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060388,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060413,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060438,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060463,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060488,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060513,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060539,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060565,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060591,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060616,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060641,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060666,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060692,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060717,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060742,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060767,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060793,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060818,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060844,-69,-80,-78,-100,-73,-100,-78,-72,-76,-100,-66
1763545060869,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545060894,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545060920,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545060945,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545060970,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545060996,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061021,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061046,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061071,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061096,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061122,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061148,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061173,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061198,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061224,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061249,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061275,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061300,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061325,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061350,-70,-82,-81,-100,-74,-100,-77,-73,-75,-100,-69
1763545061375,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061400,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061426,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061451,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061476,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061501,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061527,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061553,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061578,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061603,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061629,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061655,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061679,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061707,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061732,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061757,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061782,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061808,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061833,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061858,-69,-82,-80,-100,-77,-100,-79,-72,-75,-100,-71
1763545061883,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545061908,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545061933,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545061958,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545061983,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062009,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062034,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062059,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062085,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062110,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062135,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062161,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062186,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062211,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062237,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062262,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062287,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062312,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062337,-68,-81,-81,-100,-79,-100,-80,-71,-74,-100,-69
1763545062363,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062388,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062413,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062438,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062464,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062489,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062515,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062540,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062565,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062590,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062615,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062640,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062665,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062691,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062716,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062741,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062766,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062791,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062817,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062843,-68,-81,-81,-100,-79,-100,-79,-72,-75,-100,-67
1763545062868,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545062893,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545062918,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545062943,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545062968,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545062993,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063018,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063044,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063070,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063096,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063121,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063147,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063171,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063196,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063222,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063247,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063273,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063298,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063323,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063349,-70,-81,-81,-100,-79,-100,-79,-70,-75,-100,-65
1763545063375,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063399,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063425,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063450,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063476,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063501,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063527,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063552,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063577,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063602,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063627,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063652,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063678,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063703,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063728,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063753,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063779,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063804,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063829,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063855,-70,-80,-80,-100,-76,-100,-76,-68,-75,-82,-62
1763545063879,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545063904,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545063930,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545063956,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545063981,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064007,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064032,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064058,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064083,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064108,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064133,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064160,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064185,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064210,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064235,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064260,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064285,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064310,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064335,-68,-78,-78,-100,-75,-100,-73,-67,-74,-80,-58
1763545064360,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064386,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064411,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064437,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064462,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064487,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064512,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064537,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064562,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064587,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064612,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064638,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064662,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064687,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064712,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064737,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064762,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064787,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064812,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064837,-68,-77,-77,-100,-76,-100,-71,-68,-74,-80,-59
1763545064863,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545064888,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545064913,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545064938,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545064964,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545064989,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065015,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065039,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065064,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065089,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065114,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065139,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065165,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065191,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065217,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065242,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065267,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065294,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065319,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065344,-68,-77,-78,-100,-76,-100,-69,-70,-70,-79,-57
1763545065370,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065395,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065420,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065446,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065471,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065496,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065521,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065546,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065571,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065597,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065623,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065647,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065672,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065697,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065723,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065748,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065773,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065798,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065823,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
1763545065849,-68,-76,-79,-100,-77,-100,-68,-72,-69,-79,-56
