timestamp,TJ-00CB-00000486-0000,TJ-00CB-00000483-0000,TJ-00CB-00000482-0000,TJ-00CB-00000477-0000,TJ-00CB-00000488-0000,TJ-00CB-0000047D-0000,TJ-00CB-0000047B-0000,TJ-00CB-00000481-0000,TJ-00CB-00000480-0000,TJ-00CB-0000047F-0000,TJ-00CB-0000048A-0000
1763545345942,-100,-78,-48,-85,-100,-100,-89,-100,-75,-100,-75
1763545345967,-100,-78,-48,-85,-100,-100,-89,-100,-75,-100,-75
1763545345992,-100,-78,-48,-85,-100,-100,-89,-100,-75,-100,-75
1763545346018,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346043,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346068,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346094,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346119,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346144,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346169,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346194,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346219,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346245,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346270,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346296,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346321,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346348,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346373,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346398,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346423,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346448,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346473,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346498,-100,-78,-53,-85,-100,-100,-88,-100,-70,-100,-76
1763545346524,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346549,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346574,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346600,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346625,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346650,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346677,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346702,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346727,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346752,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346777,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346802,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346829,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346854,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346880,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346905,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346931,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346957,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545346982,-100,-78,-56,-85,-100,-100,-87,-100,-67,-100,-76
1763545347008,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347032,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347057,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347082,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347107,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347133,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347158,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347183,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347208,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347233,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347258,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347284,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347309,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347335,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347360,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347385,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347410,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347435,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347460,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347485,-100,-78,-59,-100,-100,-100,-87,-100,-68,-100,-72
1763545347510,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347535,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347560,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347586,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347611,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347636,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347661,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347686,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347711,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347736,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347761,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347786,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347812,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347837,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347863,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347888,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347913,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347939,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347965,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545347991,-100,-74,-61,-100,-100,-100,-79,-100,-68,-100,-69
1763545348017,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348043,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348068,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348094,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348119,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348145,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348170,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348195,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348220,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348246,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348272,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348297,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348322,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348347,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348372,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348397,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348422,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348447,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348472,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348498,-100,-72,-61,-82,-100,-100,-79,-100,-65,-100,-70
1763545348523,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348548,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348574,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348599,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348624,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348649,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348674,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348699,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348725,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348751,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348777,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348802,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348827,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348852,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348878,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348903,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348929,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348953,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545348978,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545349003,-100,-71,-62,-81,-100,-100,-82,-100,-63,-100,-71
1763545349028,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349053,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349078,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349103,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349129,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349155,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349180,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349205,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349230,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349257,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349282,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349307,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349332,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349358,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349384,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349409,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349434,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349459,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349484,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349509,-100,-72,-67,-80,-100,-100,-80,-100,-61,-100,-70
1763545349534,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349559,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349584,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349610,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349635,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349660,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349686,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349712,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349737,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349763,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349788,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349813,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349838,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349864,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349889,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349914,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349939,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349964,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545349989,-100,-69,-69,-79,-100,-100,-77,-100,-59,-100,-69
1763545350015,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350040,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350067,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350093,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350118,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350144,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350170,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350196,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350221,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350246,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350272,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350298,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350324,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350349,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350374,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350399,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350425,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350450,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350475,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350501,-100,-61,-66,-79,-100,-100,-76,-100,-57,-100,-69
1763545350526,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350551,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350577,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350601,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350627,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350652,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350677,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350702,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350728,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350752,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350777,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350802,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350828,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350853,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350879,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350904,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350929,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350955,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545350980,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545351005,-100,-62,-67,-81,-100,-100,-77,-100,-55,-90,-69
1763545351033,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351059,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351084,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351112,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351137,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351162,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351187,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351212,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351237,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351262,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351287,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351312,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351338,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351362,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351387,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351412,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351437,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351463,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351488,-100,-63,-68,-80,-100,-100,-76,-100,-53,-90,-68
1763545351513,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351538,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351563,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351588,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351613,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351639,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351664,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351689,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351714,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351739,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351764,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351789,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351814,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351839,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351865,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351889,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351914,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351939,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351964,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545351989,-100,-62,-68,-79,-100,-100,-76,-100,-52,-100,-68
1763545352014,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352039,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352064,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352089,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352114,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352139,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352165,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352190,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352215,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352240,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352266,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352291,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352316,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352341,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352366,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352391,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352416,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352441,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352466,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352491,-100,-63,-67,-78,-100,-100,-76,-100,-51,-100,-66
1763545352516,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352542,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352567,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352592,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352617,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352642,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352667,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352692,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352717,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352743,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352768,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352794,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352819,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352846,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352871,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352896,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352921,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352946,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352972,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545352997,-87,-59,-67,-78,-100,-100,-82,-100,-50,-100,-66
1763545353022,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353047,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353072,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353099,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353124,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353150,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353175,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353201,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353226,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353251,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353276,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353301,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353326,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353351,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353377,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353401,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353426,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353451,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353476,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353501,-87,-56,-68,-81,-100,-100,-79,-100,-49,-100,-68
1763545353527,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353552,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353577,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353602,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353627,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353653,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353677,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353702,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353727,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353753,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353778,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353803,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353828,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353853,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353878,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353903,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353929,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353954,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545353979,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545354004,-87,-60,-68,-83,-100,-100,-76,-100,-51,-100,-65
1763545354029,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354054,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354079,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354104,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354129,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354155,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354181,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354206,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354231,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354257,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354283,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354308,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354333,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354359,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354384,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354410,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354435,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354461,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354487,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354512,-100,-63,-66,-77,-100,-100,-77,-100,-54,-100,-65
1763545354537,-100,-65,-66,-77,-100,-100,-78,-100,-55,-100,-65
1763545354563,-100,-65,-66,-77,-100,-100,-78,-100,-55,-100,-65
1763545354588,-100,-65,-66,-77,-100,-100,-78,-100,-55,-100,-65
1763545354613,-100,-65,-66,-77,-100,-100,-78,-100,-55,-100,-65
